cohort	membership	random_module_id	n_pathways	contrast	delta_mean	abs_delta_ge_true	same_direction_as_true	matching_method	exact_bin_matches	relaxed_mean_prevalence_matches	global_fallback_matches	pathways
QinN_2014	conservative	random_04280	5	cirrhosis_minus_healthy	-0.15686960630323377	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;PWY-6590;PPGPPMET-PWY;LPSSYN-PWY;PWY-7269
QinN_2014	conservative	random_04281	5	cirrhosis_minus_healthy	-0.04847719418868479	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;PWY-5384;PWY4LZ-257;UDPNACETYLGALSYN-PWY;PWY-5705
QinN_2014	conservative	random_04282	5	cirrhosis_minus_healthy	-0.05882800266246857	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;PWY-7198;PWY-5022;PWY66-367;PWY-4321
QinN_2014	conservative	random_04283	5	cirrhosis_minus_healthy	0.11656659554821669	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6147;GALACTARDEG-PWY;PWY4LZ-257;PWY-5088;PWY-6435
QinN_2014	conservative	random_04284	5	cirrhosis_minus_healthy	-0.14823982192699603	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6700;P108-PWY;PWY-5005;PWY0-41;PWY-7218
QinN_2014	conservative	random_04285	5	cirrhosis_minus_healthy	-0.1577397527446447	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;PWY-6531;P42-PWY;PWY-7288;PWY-6396
QinN_2014	conservative	random_04286	5	cirrhosis_minus_healthy	0.11792257495550551	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;HEMESYN2-PWY;GLUCARGALACTSUPER-PWY;PWY-7039;PWY-6823
QinN_2014	conservative	random_04287	5	cirrhosis_minus_healthy	-0.09264680474907383	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6387;GLUCARDEG-PWY;HEMESYN2-PWY;LPSSYN-PWY;PWY-7294
QinN_2014	conservative	random_04288	5	cirrhosis_minus_healthy	0.09297396540636882	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;PWY-5384;GALACTARDEG-PWY;PWY-6396;PWY-5514
QinN_2014	conservative	random_04289	5	cirrhosis_minus_healthy	-0.11975720389606526	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6700;PWY4LZ-257;PWY-6531;PWY-5910;PWY-7031
QinN_2014	conservative	random_04290	5	cirrhosis_minus_healthy	-0.0878761929163554	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6385;PWY4LZ-257;GOLPDLCAT-PWY;AEROBACTINSYN-PWY;PWY-5431
QinN_2014	conservative	random_04291	5	cirrhosis_minus_healthy	-0.10875568023982218	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;PWY4LZ-257;PWY-6590;PWY-6823;PWY-6143
QinN_2014	conservative	random_04292	5	cirrhosis_minus_healthy	-0.15722587414348954	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;PWY-5022;PWY-6891;PWY-5509;PWY-5692
QinN_2014	conservative	random_04293	5	cirrhosis_minus_healthy	-0.16910329303139715	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;PPGPPMET-PWY;PWY-6590;PWY-5692;PWY-5178
QinN_2014	conservative	random_04294	5	cirrhosis_minus_healthy	0.07217784395089222	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;PWY4LZ-257;GLUCARGALACTSUPER-PWY;PWY-7288;PWY-5181
QinN_2014	conservative	random_04295	5	cirrhosis_minus_healthy	-0.1372118185971809	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6151;PWY-7198;P108-PWY;PWY0-1533;URDEGR-PWY
QinN_2014	conservative	random_04296	5	cirrhosis_minus_healthy	-0.1304749038229165	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6387;P108-PWY;PWY-7198;PWY1G-0;P125-PWY
QinN_2014	conservative	random_04297	5	cirrhosis_minus_healthy	-0.14351443325762148	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6386;P185-PWY;PWY-7198;CATECHOL-ORTHO-CLEAVAGE-PWY;PWY-6143
QinN_2014	conservative	random_04298	5	cirrhosis_minus_healthy	-0.20011949111152116	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6737;PWY-6891;P185-PWY;P162-PWY;PWY-5178
QinN_2014	conservative	random_04299	5	cirrhosis_minus_healthy	-0.001639610410604675	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6124;P42-PWY;PPGPPMET-PWY;PWY-5088;PWY-6396
QinN_2014	conservative	random_04300	5	cirrhosis_minus_healthy	-0.008413928791708436	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6123;GLUCARDEG-PWY;P42-PWY;PWY0-41;ECASYN-PWY
QinN_2014	conservative	random_04301	5	cirrhosis_minus_healthy	0.05685940010836177	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;PWY-6891;GOLPDLCAT-PWY;PHOTOALL-PWY;PWY-6823
QinN_2014	conservative	random_04302	5	cirrhosis_minus_healthy	-0.14565438783791063	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6700;PWY-5005;PWY-7198;CATECHOL-ORTHO-CLEAVAGE-PWY;PWY-5101
QinN_2014	conservative	random_04303	5	cirrhosis_minus_healthy	0.06667018979323203	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;PWY-5005;GLUCARGALACTSUPER-PWY;PWY-5088;PWY-5415
QinN_2014	conservative	random_04304	5	cirrhosis_minus_healthy	-0.14634424265173696	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6387;P185-PWY;PWY-6590;PWY-5004;PWY-7269
QinN_2014	conservative	random_04305	5	cirrhosis_minus_healthy	-0.009670614775265207	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6168;PWY-5384;P185-PWY;P562-PWY;PWY-7268
QinN_2014	conservative	random_04306	5	cirrhosis_minus_healthy	-0.03538456585346772	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;PWY-6891;HEMESYN2-PWY;PWY-4321;PWY-5910
QinN_2014	conservative	random_04307	5	cirrhosis_minus_healthy	-0.140194334547461	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;P185-PWY;PWY4LZ-257;PWY-5514;PWY-6435
QinN_2014	conservative	random_04308	5	cirrhosis_minus_healthy	0.019818987703552615	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6124;PWY-5005;PWY4LZ-257;PWY-7269;PROPFERM-PWY
QinN_2014	conservative	random_04309	5	cirrhosis_minus_healthy	-0.08971696822091069	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;GLUCARGALACTSUPER-PWY;GOLPDLCAT-PWY;URDEGR-PWY;PWY-6215
QinN_2014	conservative	random_04310	5	cirrhosis_minus_healthy	-0.05416939975460089	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6121;PWY-5022;PWY-5384;PWY-6435;PWY-5705
QinN_2014	conservative	random_04311	5	cirrhosis_minus_healthy	-0.1732199451787073	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;PWY-6590;PWY-6531;ALLANTOINDEG-PWY;P162-PWY
QinN_2014	conservative	random_04312	5	cirrhosis_minus_healthy	-0.10579043521985465	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6151;P108-PWY;PPGPPMET-PWY;PWY-6876;PWY-5514
QinN_2014	conservative	random_04313	5	cirrhosis_minus_healthy	-0.009156294755761962	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;P108-PWY;PWY-7198;PWY5F9-12;PWY-5656
QinN_2014	conservative	random_04314	5	cirrhosis_minus_healthy	-0.12758220905951223	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;GLUCARDEG-PWY;GALACTARDEG-PWY;PWY-5181;PWY-5509
QinN_2014	conservative	random_04315	5	cirrhosis_minus_healthy	-0.16054929854698496	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;GLUCARDEG-PWY;PWY-6590;PWY0-1338;URDEGR-PWY
QinN_2014	conservative	random_04316	5	cirrhosis_minus_healthy	-0.11549069338280749	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6386;PWY-6531;PWY-5005;PWY0-41;P125-PWY
QinN_2014	conservative	random_04317	5	cirrhosis_minus_healthy	0.06217510474140919	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;PWY-7198;HEMESYN2-PWY;PWY-5509;PWY-7031
QinN_2014	conservative	random_04318	5	cirrhosis_minus_healthy	0.10808656337133016	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;HEMESYN2-PWY;PWY-5384;PWY-5431;PWY-6071
QinN_2014	conservative	random_04319	5	cirrhosis_minus_healthy	-0.14931367990089406	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;PWY-6590;PWY-7198;PWY1G-0;PWY-6876
QinN_2014	conservative	random_04320	5	cirrhosis_minus_healthy	-0.13501651627676914	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;P185-PWY;PWY-7198;PHOTOALL-PWY;PWY-7245
QinN_2014	conservative	random_04321	5	cirrhosis_minus_healthy	0.05909954640392634	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;P42-PWY;PWY-5005;PWY-5088;PWY-6562
QinN_2014	conservative	random_04322	5	cirrhosis_minus_healthy	-0.011667959322239518	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;PWY-6531;PWY-7198;PWY-5431;PWY-7094
QinN_2014	conservative	random_04323	5	cirrhosis_minus_healthy	-0.1428705759864588	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;PWY-5022;GALACTARDEG-PWY;PWY-5178;PWY-6435
QinN_2014	conservative	random_04324	5	cirrhosis_minus_healthy	-0.09876036225707985	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;PWY-6891;P185-PWY;PWY-7279;PWY-7409
QinN_2014	conservative	random_04325	5	cirrhosis_minus_healthy	0.06424894560072847	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6147;P185-PWY;PWY-6891;PWY-7245;PWY-6823
QinN_2014	conservative	random_04326	5	cirrhosis_minus_healthy	0.08189529485869862	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;HEMESYN2-PWY;P108-PWY;PWY66-367;PWY-5004
QinN_2014	conservative	random_04327	5	cirrhosis_minus_healthy	0.03266089154248686	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5973;PPGPPMET-PWY;GALACTARDEG-PWY;CATECHOL-ORTHO-CLEAVAGE-PWY;PWY-5181
QinN_2014	conservative	random_04328	5	cirrhosis_minus_healthy	-0.019690750936660173	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6123;P42-PWY;PWY-7198;PWY0-1338;PWY-5181
QinN_2014	conservative	random_04329	5	cirrhosis_minus_healthy	-0.11131553837969044	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6387;GOLPDLCAT-PWY;PWY-5005;PWY-7031;URSIN-PWY
QinN_2014	conservative	random_04330	5	cirrhosis_minus_healthy	0.0020047226597528223	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6124;GOLPDLCAT-PWY;P185-PWY;PHOTOALL-PWY;PWY-5910
QinN_2014	conservative	random_04331	5	cirrhosis_minus_healthy	-0.08099429818138226	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5097;PWY-5384;GLUCARDEG-PWY;PWY-922;PWY-5181
QinN_2014	conservative	random_04332	5	cirrhosis_minus_healthy	-0.1172169454417098	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6700;PPGPPMET-PWY;P42-PWY;PWY5F9-12;ECASYN-PWY
QinN_2014	conservative	random_04333	5	cirrhosis_minus_healthy	-0.06228341555476735	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5973;P108-PWY;PWY-6590;PWY-6071;PWY0-321
QinN_2014	conservative	random_04334	5	cirrhosis_minus_healthy	-0.15089112014056916	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5667;GALACTARDEG-PWY;PWY-6590;CATECHOL-ORTHO-CLEAVAGE-PWY;PWY0-321
QinN_2014	conservative	random_04335	5	cirrhosis_minus_healthy	-0.011782033165424366	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6122;GLUCARGALACTSUPER-PWY;PWY-5384;PWY-5656;URSIN-PWY
QinN_2014	conservative	random_04336	5	cirrhosis_minus_healthy	-0.010957899447472386	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;PWY-6590;PPGPPMET-PWY;PWY-5417;PWY-6435
QinN_2014	conservative	random_04337	5	cirrhosis_minus_healthy	-0.08200803153536196	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;PWY-5022;GOLPDLCAT-PWY;RUMP-PWY;PWY-5656
QinN_2014	conservative	random_04338	5	cirrhosis_minus_healthy	0.1388803846354536	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6125;PWY-6531;GOLPDLCAT-PWY;UDPNACETYLGALSYN-PWY;PWY-922
QinN_2014	conservative	random_04339	5	cirrhosis_minus_healthy	0.04236922614242111	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;P42-PWY;PWY-5022;PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY;PWY-6143
QinN_2014	conservative	random_04340	5	cirrhosis_minus_healthy	-0.02812012181665846	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;PWY-5005;GLUCARGALACTSUPER-PWY;PWY-7371;PWY0-1338
QinN_2014	conservative	random_04341	5	cirrhosis_minus_healthy	-0.032207399159128514	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6121;PWY4LZ-257;GOLPDLCAT-PWY;PWY0-1533;P621-PWY
QinN_2014	conservative	random_04342	5	cirrhosis_minus_healthy	-0.030160494427861728	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6122;P185-PWY;PWY-5384;AEROBACTINSYN-PWY;PWY-6785
QinN_2014	conservative	random_04343	5	cirrhosis_minus_healthy	-0.13046584546145645	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5667;GOLPDLCAT-PWY;P108-PWY;PWY-6785;P562-PWY
QinN_2014	conservative	random_04344	5	cirrhosis_minus_healthy	-0.11931662889700156	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6700;GLUCARGALACTSUPER-PWY;PWY-6531;P125-PWY;PWY-622
QinN_2014	conservative	random_04345	5	cirrhosis_minus_healthy	-0.13737779476422585	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5667;GLUCARGALACTSUPER-PWY;PWY-5022;PWY-6143;PWY-6823
QinN_2014	conservative	random_04346	5	cirrhosis_minus_healthy	0.03091994388562025	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5103;PWY-6891;PWY-7198;KDO-NAGLIPASYN-PWY;PWY-6143
QinN_2014	conservative	random_04347	5	cirrhosis_minus_healthy	-0.11952187781910961	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;P42-PWY;GALACTARDEG-PWY;PWY-6562;CATECHOL-ORTHO-CLEAVAGE-PWY
QinN_2014	conservative	random_04348	5	cirrhosis_minus_healthy	-0.07943833320500548	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6385;HEMESYN2-PWY;PWY-6891;PWY-5910;PWY-7218
QinN_2014	conservative	random_04349	5	cirrhosis_minus_healthy	-0.17906055235919993	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5154;PWY-6531;PWY-6590;PWY-7218;PWY-6823
QinN_2014	conservative	random_04350	5	cirrhosis_minus_healthy	-0.05256608641767446	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;P42-PWY;PWY-7198;PWY-7094;PWY-5514
QinN_2014	conservative	random_04351	5	cirrhosis_minus_healthy	0.02567593908606458	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;GALACTARDEG-PWY;PWY-6590;PWY-7288;PWY-922
QinN_2014	conservative	random_04352	5	cirrhosis_minus_healthy	-0.09592455872893701	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;PWY-7198;GALACTARDEG-PWY;CATECHOL-ORTHO-CLEAVAGE-PWY;PWY1G-0
QinN_2014	conservative	random_04353	5	cirrhosis_minus_healthy	-0.02339634155783621	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;PWY-6531;PWY4LZ-257;PWY-7269;RUMP-PWY
QinN_2014	conservative	random_04354	5	cirrhosis_minus_healthy	0.04122117120432289	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;GLUCARDEG-PWY;PWY-6531;PWY-6185;PWY-7294
QinN_2014	conservative	random_04355	5	cirrhosis_minus_healthy	-0.056146106791910455	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6123;PWY-6891;PWY-6590;PWY-5415;P621-PWY
QinN_2014	conservative	random_04356	5	cirrhosis_minus_healthy	-0.11169208760471605	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;GALACTARDEG-PWY;HEMESYN2-PWY;PWY-7165;PWY-7371
QinN_2014	conservative	random_04357	5	cirrhosis_minus_healthy	-0.11076221583103951	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5097;GOLPDLCAT-PWY;PWY-6531;PWY-6823;PWY-7446
QinN_2014	conservative	random_04358	5	cirrhosis_minus_healthy	-0.1080568536583959	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;PWY4LZ-257;PWY-6590;PWY-5509;PWY-7371
QinN_2014	conservative	random_04359	5	cirrhosis_minus_healthy	0.010199597589930498	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6168;GALACTARDEG-PWY;PWY-5384;PWY-5514;KDO-NAGLIPASYN-PWY
QinN_2014	conservative	random_04360	5	cirrhosis_minus_healthy	-0.13160654153338758	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;PPGPPMET-PWY;GLUCARDEG-PWY;PWY-7279;PWY-7245
QinN_2014	conservative	random_04361	5	cirrhosis_minus_healthy	0.09173218128045324	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6317;HEMESYN2-PWY;PWY-5005;PWY-7245;PWY-7371
QinN_2014	conservative	random_04362	5	cirrhosis_minus_healthy	0.14866021352758718	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6527;P42-PWY;PWY-6531;PWY-6876;PWY-5415
QinN_2014	conservative	random_04363	5	cirrhosis_minus_healthy	-0.08073697490281262	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6387;GOLPDLCAT-PWY;HEMESYN2-PWY;P125-PWY;RUMP-PWY
QinN_2014	conservative	random_04364	5	cirrhosis_minus_healthy	-0.17492560038502525	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6737;PWY-6891;PWY-5384;PWY-5692;PWY-5181
QinN_2014	conservative	random_04365	5	cirrhosis_minus_healthy	-0.015374361783639046	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5973;PWY-5022;PWY-5005;PWY0-41;PWY0-1533
QinN_2014	conservative	random_04366	5	cirrhosis_minus_healthy	-0.1385829758311461	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5667;GALACTARDEG-PWY;PWY-6590;PWY-922;PWY-5088
QinN_2014	conservative	random_04367	5	cirrhosis_minus_healthy	-0.05641185391081649	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6892;P108-PWY;PWY-6590;PWY-5417;PWY66-388
QinN_2014	conservative	random_04368	5	cirrhosis_minus_healthy	-0.06000113995997758	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6277;PWY-5384;PWY-6590;CATECHOL-ORTHO-CLEAVAGE-PWY;PWY1G-0
QinN_2014	conservative	random_04369	5	cirrhosis_minus_healthy	0.17464454817649067	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6527;GOLPDLCAT-PWY;PWY-5005;URSIN-PWY;PWY-5431
QinN_2014	conservative	random_04370	5	cirrhosis_minus_healthy	-0.1381314517910326	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;P185-PWY;PWY-6590;PWY-7094;PWY-7616
QinN_2014	conservative	random_04371	5	cirrhosis_minus_healthy	0.032113032363629834	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5973;PWY4LZ-257;PPGPPMET-PWY;DENITRIFICATION-PWY;PWY1G-0
QinN_2014	conservative	random_04372	5	cirrhosis_minus_healthy	-0.11236334727554897	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;HEMESYN2-PWY;PWY-5022;PWY-5415;PWY-7269
QinN_2014	conservative	random_04373	5	cirrhosis_minus_healthy	-0.10364454841677073	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5686;PWY-5384;GALACTARDEG-PWY;PWY-5910;CATECHOL-ORTHO-CLEAVAGE-PWY
QinN_2014	conservative	random_04374	5	cirrhosis_minus_healthy	-0.08932661436301181	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-5695;PWY-7198;GLUCARGALACTSUPER-PWY;ALLANTOINDEG-PWY;PWY-7245
QinN_2014	conservative	random_04375	5	cirrhosis_minus_healthy	-0.060561065117663127	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6122;GLUCARDEG-PWY;PWY-7198;PWY-7371;PWY-7165
QinN_2014	conservative	random_04376	5	cirrhosis_minus_healthy	0.16912900404133335	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6125;HEMESYN2-PWY;GLUCARGALACTSUPER-PWY;PWY-6071;PWY-6435
QinN_2014	conservative	random_04377	5	cirrhosis_minus_healthy	-0.1054560459164211	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6385;P42-PWY;GALACTARDEG-PWY;PWY-7039;PWY-7288
QinN_2014	conservative	random_04378	5	cirrhosis_minus_healthy	-0.11237678904935411	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6163;PWY-5022;GALACTARDEG-PWY;P562-PWY;PWY-6143
QinN_2014	conservative	random_04379	5	cirrhosis_minus_healthy	0.09436648474708687	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6527;PWY-6590;GLUCARGALACTSUPER-PWY;PWY66-388;URSIN-PWY
QinN_2014	conservative	random_04380	5	cirrhosis_minus_healthy	-0.11146773857879211	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6703;PWY-6590;PPGPPMET-PWY;PWY-5509;PWY-5910
QinN_2014	conservative	random_04381	5	cirrhosis_minus_healthy	-0.11745792274430844	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6385;P42-PWY;PWY-6891;PWY-7288;PWY-7371
QinN_2014	conservative	random_04382	5	cirrhosis_minus_healthy	-0.02135535274342537	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6124;PWY-6891;PWY-7198;PWY-6562;PWY-7218
QinN_2014	conservative	random_04383	5	cirrhosis_minus_healthy	-0.11586772286928326	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6385;P42-PWY;P108-PWY;3-HYDROXYPHENYLACETATE-DEGRADATION-PWY;URSIN-PWY
QinN_2014	conservative	random_04384	5	cirrhosis_minus_healthy	-0.17229614800798032	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6609;PWY-6531;PWY-5022;PWY-5101;AEROBACTINSYN-PWY
QinN_2014	conservative	random_04385	5	cirrhosis_minus_healthy	0.07864033352900357	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	5	0	0	PWY-6147;GLUCARGALACTSUPER-PWY;PWY-7198;PWY-7245;PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
